advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partia Wolność	KWW Konfederacja KORWiN Braun Liroy Narodowcy	757876837622345	Facebook	3	1	259997	115000	371	139
ΑλλάΖουμε τον Δήμο - Νίκος Κοκκίνης Υποψήφιος Δήμαρχος Αγίου Νικολάου	Κοκκίνης Νίκος	583423085475108	Facebook	3	1	259997	115000	697	100
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	4	1	259996	115000	1196	200
Münzen-günstiger		1122030794553049	Facebook	4	1	259996	115000	1996	400
Rig Lajos	Országgyűlés Hivatala Jobbik Frakció	773120112778785	Facebook	5	1	259995	85000	665	235
Politico Lab	Smart Concepts	1092676900776165	Facebook	5	1	259995	85000	895	100
Pensione Portogallo		384803062250511	Facebook	5	1	259995	85000	1295	200
VINNIA		325664361187493	Facebook	5	1	259995	112000	495	0
IED - Istituto Europeo di Design		87614382847	Facebook	5	1	259995	85000	495	0
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	6	1	259994	55000	545	105
Brecht Vermeulen	Nieuw-Vlaamse Alliantie	167165610745178	Facebook	6	1	259994	55000	594	0
Cornel Radu Loghin	RADU-LOGHIN CORNEL	429437337859107	Facebook	6	1	259994	82000	460	84
The Epoch		218371925673146	Facebook	6	1	259994	82000	687	0
Länderbüro Hessen und Rheinland-Pfalz der Friedrich Naumann-Stiftung		875054569220633	Facebook	6	1	259994	55000	594	0
Chapterful		475379995985931	Facebook	6	1	259994	55000	3580	1041
Roland Utbult		124683600889658	Facebook	6	1	259994	82000	2398	712
Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	7	1	259993	52000	1093	100
Cornel Samartinean		398660653535821	Facebook	10	1	259990	70000	1048	210
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	16	1	259984	90000	1584	0
Grüne Mainz	Bündnis 90/Die Grünen Mainz	442503965827807	Facebook	17	1	259983	87000	2483	200
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	19	1	259981	70000	1881	0
Bond Beter Leefmilieu	Bond Beter Leefmilieu	143447890251	Facebook	9	1	257991	51000	891	0
Sergio Tommasini Sindaco	Sergio Tommasini Sindaco	220805388637106	Facebook	13	1	257987	66000	1687	100
Hanna Holopainen		149856248393583	Facebook	15	1	257985	60000	2746	356
FDP Karlsruhe-Stadt	FDP Kreisverband Karlsruhe-Stadt	342930772424635	Facebook	42	1	257958	45000	5758	400
It’s Our City	It's Our City	332341263921598	Facebook	67	1	257933	57000	7675	0
Schimbarea in politica		1376495612426388	Facebook	7	1	256993	81000	586	168
Fair Play For Women	Fair Play For Women	203074990102652	Facebook	13	1	256987	63000	1489	0
Matthew Evans PPC	Newport West Conservatives	1674322489513213	Facebook	14	1	256986	60000	3918	578
N-VA Brugge	Nieuw-Vlaamse Alliantie	103746756361685	Facebook	6	1	255994	81000	1394	200
CDU Berlin	CDU Berlin	126952903983246	Facebook	6	1	255994	81000	2694	800
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	7	1	255993	51000	693	0
Paweł Pudłowski	Selectivv	404295586445224	Facebook	24	1	255976	65000	1111	139
Comisión Europea en España	Comisión Europea en España	179666655404875	Facebook	3	1	254997	111000	697	100
GuidetoIslam.com		392682300919287	Facebook	3	1	254997	111000	264	0
Alexandru Kocsis		509479962851716	Facebook	3	1	254997	111000	230	42
Mario Kunasek	FPÖ - Landespartei Steiermark	66095458281	Facebook	5	1	254995	81000	2095	400
No Fluff Jobs		1491797697754823	Facebook	5	1	254995	81000	603	186
Florin Remeţan		137259469989828	Facebook	5	1	254995	81000	440	84
Andrew Hilland for Lanark and Hamilton East	The Scottish Labour Party. Promoted by Andrew Hilland on behalf of Andrew Hilland	764226920407797	Facebook	5	1	254995	81000	1961	347
Kommunistiska Partiet	Kommunistiska Partiet	152953178070559	Facebook	6	1	254994	51000	1620	379
CDU Stadtverband Neuwied	CDU Stadtverband Neuwied 	381665481945049	Facebook	6	1	254994	51000	594	0
VluchtelingenWerk Nederland		107872495911431	Facebook	6	1	254994	51000	1394	200
Craven District Council	Craven District Council on behalf of the UK Government's Cabinet Office	165525386853146	Facebook	6	1	254994	51000	3001	578
World Youth Academy		155365641152627	Facebook	6	1	254994	51000	594	0
Unga Feminister	Unga Feminister	100642360004457	Facebook	15	1	252985	56000	1035	305
East Sussex County Council		248361861866323	Facebook	4	1	251996	110000	921	115
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	7	1	251993	50000	626	116
Elena Allué ZGZ	Partido Aragonés	1066267686904935	Facebook	12	1	251988	62000	1588	100
Orla Kelly	Orla Kelly	284729489119670	Facebook	12	1	251988	62000	1188	0
Fondazione Cariplo		480871535271240	Facebook	3	1	250997	110000	697	100
Nobento		553063628179252	Facebook	3	1	250997	110000	697	100
DRH Lindersvold		512374155442078	Facebook	3	1	250997	110000	749	147
Rodrigo Diamanti		233771943483731	Facebook	4	1	250996	110000	708	89
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	6	1	250994	50000	594	0
Ferran Bel		602811606397980	Facebook	6	1	250994	50000	1394	200
Μαρία Δαμανάκη	Μαρια Δαμανακη	1296632560502596	Facebook	12	1	250988	59000	1188	0
Avv. Roberto Amati		1434465536577273	Facebook	12	1	250988	59000	1188	0
Witold Stępień		885512231530945	Facebook	2	1	249998	110000	348	139
Ponturi Pariuri PRO		615300575244417	Facebook	2	1	249998	110000	314	126
4 Maggio Gavinana		2332845843429871	Facebook	2	1	249998	110000	598	100
ABB Formula E		490941397612413	Facebook	2	1	249998	110000	1154	231
ETUC		129041250601685	Facebook	2	1	249998	110000	998	200
Jean de Bethune		425691141175605	Facebook	2	1	249998	110000	598	100
ΠΟΛΙΤΕΣ		1070200859834626	Facebook	2	1	249998	110000	598	100
Alessandro Fusacchia		1045017942325647	Facebook	2	1	249998	110000	998	200
MRAP		823565947739102	Facebook	2	1	249998	110000	998	200
Gabriel Petrea		636615956364844	Facebook	2	1	249998	110000	314	126
Πειραιάς - Piraeus		142474499995	Facebook	2	1	249998	110000	229	0
B1.tv		425911761553777	Facebook	2	1	249998	110000	125	21
Bud Spencer & Terence Hill		478719615593928	Facebook	2	1	249998	110000	598	100
Schmeckt Richtig		943698425669936	Facebook	2	1	249998	110000	1498	600
Bayer		519185471487841	Facebook	2	1	249998	110000	1498	600
Ayesha Nazni		393699950678261	Facebook	2	1	249998	110000	37	9
NIBE Warmtecomfort uit Zweden		271110833502681	Facebook	2	1	249998	110000	1098	500
REWE		111315165557626	Facebook	2	1	249998	110000	598	100
EVP-Fractie in het Europees Parlement		171689419583089	Facebook	2	1	249998	110000	998	200
Atta Arghandiwal		391248941257129	Facebook	2	1	249998	110000	176	0
Ayla Beauty London		254018131966313	Facebook	2	1	249998	110000	229	0
Rättighetscentrum Norrbotten		154313704727539	Facebook	2	1	249998	110000	925	185
Iberf Formación Agraria		1374326459524978	Facebook	2	1	249998	110000	198	0
Mint Energie		181641188947620	Facebook	2	1	249998	110000	198	0
Business France		132401066182	Facebook	2	1	249998	110000	1098	500
ALDE CoR - Liberals and Democrats in the European Committee of the Regions		1033827283344362	Facebook	2	1	249998	110000	998	200
Uni- Presse		432468573435743	Facebook	2	1	249998	110000	598	100
Boutique Pride		299458774182573	Facebook	2	1	249998	110000	998	200
Institute H21	Sova Miriam	1900532106849242	Facebook	3	1	249997	110000	427	97
Nuova Arzignano - Pasetto Sindaco	Nicolò Panarotto	1946204995433394	Facebook	3	1	249997	110000	697	100
aboalarm		148847421861	Facebook	3	1	249997	110000	1332	267
Ykkösketjuun		2118628725055114	Facebook	3	1	249997	110000	1497	300
eToro		183379648361597	Facebook	3	1	249997	110000	976	178
ABVV-Metaal		736539056400845	Facebook	3	1	249997	110000	297	0
FontBundles.net		1653056048283270	Facebook	3	1	249997	110000	1269	231
Asia Times		186423081422922	Facebook	3	1	249997	110000	264	0
Beate Hartinger-Klein	FPÖ	925449987652901	Facebook	4	1	249996	80000	1196	200
Martin Kuba	Martin Kuba	114474108677288	Facebook	4	1	249996	80000	2720	660
Κουμπούλη Σωτηρία - Υποψήφια Δημοτική Σύμβουλος "Μαρούσι - Καθαρή Γραμμή"	DigitalWise Agency	484866528715673	Facebook	4	1	249996	80000	796	100
CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	4	1	249996	80000	1996	400
Anneleen Van Bossuyt		1375436739430055	Facebook	4	1	249996	80000	1696	600
Jean-Jacques Flahaux		486153524822322	Facebook	4	1	249996	80000	1996	400
Pasquale Di Rella		466525857098627	Facebook	4	1	249996	80000	1996	400
Open Doors Deutschland		182704598535	Facebook	4	1	249996	80000	796	100
D.i.Re Donne in Rete contro la violenza		170108543107645	Facebook	4	1	249996	80000	396	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	4	1	249996	80000	796	100
Lauren Dingsdale	Labour North, Promoted by Fiona Stanton on behalf of Labour North	1809710365746929	Facebook	4	1	249996	80000	1846	347
Sustainability and Climate Action Malta		1563004720376312	Facebook	4	1	249996	80000	1196	200
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	5	1	249995	50000	2095	400
Giovanbattista Fazzolari	Giovanbattista Fazzolari	593972037615014	Facebook	5	1	249995	50000	495	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	5	1	249995	50000	462	0
Monica Cerutti		331398250994	Facebook	5	1	249995	50000	895	100
MODEL'Officiel		242482223343726	Facebook	5	1	249995	50000	1655	331
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	12	1	249988	56000	2388	300
Hello Watt		124941754590121	Facebook	34	1	249966	66000	4166	200
Marc Tierney, Carms West & South Pembs	Carms West & South Pembrokeshire Labour Party	734997656574635	Facebook	12	1	248988	118000	3341	810
Maurizio Lupi	Maurizio Lupi	81698998693	Facebook	21	1	248979	64000	2079	0
Sink Pong		256179217727449	Facebook	28	1	248972	49000	3207	0
Tom Hunt	The Conservative Party	477429412753494	Facebook	87	1	248913	79000	10892	231
Online Trading Academy		328255550563255	Facebook	13	1	247987	58000	8533	2136
Moderaterna i Järfälla	Moderaterna i Järfälla	443813509046190	Facebook	14	1	247986	55000	3045	629
Magyar Kereszténydemokrata Szövetség	Magyar Kereszténydemokrata Szövetség	124771041038345	Facebook	26	1	247974	73000	2574	0
Amnesty International Austria		30925241455	Facebook	19	1	246981	64000	1881	0
CDU Hamburg	CDU-Bürgerschaftsfraktion Hamburg	173796242642081	Facebook	24	1	246976	60000	2776	100
Closca Design		349311145174745	Facebook	25	1	246975	79000	3675	300
PNL Alba		187133884725560	Facebook	26	1	246974	54000	540	0
Nadia Sgro	Nadia Sgro	276613263243127	Facebook	11	1	245989	58000	1089	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	13	1	245987	52000	1687	100
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	49	1	245951	69000	4851	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	10	1	244990	58000	1790	200
Στράτος Σιμόπουλος - Stratos Simopoulos	Στράτος Σιμόπουλος - Stratos Simopoulos	111732525529765	Facebook	14	1	244986	73000	1386	0
Krzysztof Sitarski Poseł na Sejm RP	Krzysztof Serafin Sitarski	897838423640166	Facebook	15	1	244985	54000	624	69
Marcin Sypniewski	Marcin Sypniewski	946704618680358	Facebook	20	1	243980	63000	832	93
Woking Conservatives	Woking Conservative Association	175596232544607	Facebook	21	1	243979	60000	3331	231
Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	25	1	243975	59000	2475	0
SPD Berlin	SPD Berlin	134137749971478	Facebook	43	1	242957	67000	4257	0
LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	70	1	242930	57000	6930	0
Cllr Marius Gilmore	Maidenhead Conservative Association	507101363128352	Facebook	51	1	241949	56000	5842	0
Tower Hamlets Council	Tower Hamlets Council	848352765192315	Facebook	10	1	240990	57000	1145	0
James Grech		1050376408471129	Facebook	12	1	240988	51000	1188	0
CDH Arr. du Centre	CDH - Centre Démocrate Humaniste	180515685456740	Facebook	13	1	240987	75000	1287	0
Graue Panther wählen	Rudolf Görg 	2014695908579485	Facebook	14	1	240986	72000	3786	600
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	16	1	240984	66000	1984	100
Southend Labour	The Labour Party	921825714514933	Facebook	20	1	240980	54000	4605	578
FDP Ennepetal		408356325884227	Facebook	33	1	240967	48000	4067	200
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	38	1	240962	76000	3762	0
Derbyshire Police and Crime Commissioner	Office of the Police and Crime Commissioner for Derbyshire	119937274824522	Facebook	55	1	240945	53000	7226	231
Christiane Hinninger	Christiane Hinninger	333672360622676	Facebook	9	1	239991	57000	2091	300
Johann Lamont MSP	The Scottish Labour Party. Promoted by Johann Lamont on behalf of Johann Lamont	600532446779950	Facebook	9	1	239991	57000	2882	462
Les Glorieuses		146011089076620	Facebook	10	1	239990	54000	990	0
Mick Thompson for Middlesbrough	The Labour Party	778553429204344	Facebook	11	1	239989	51000	2648	347
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	15	1	239985	66000	2689	856
Die Innsbrucker Grünen		185943534768550	Facebook	22	1	238978	53000	2578	100
Solkraft Sverige		1531207330504867	Facebook	42	1	238958	48000	2533	453
Manuela Ripa	Manuela Magda Franca Maria Ripa	271226510199428	Facebook	12	1	237988	53000	3688	900
Moira Ramage for Paisley and Renfrewshire South	The Scottish Labour Party. Promoted by Moira Ramage on behalf of Moira Ramage	956770197827820	Facebook	25	1	237975	52000	3789	231
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	39	1	237961	64000	3861	0
Rastislav Masnyk	Sme rodina	421272045293538	Facebook	10	1	236990	56000	990	0
John Hunt	John Hunt	617286011771768	Facebook	12	1	236988	50000	1374	0
Juka Dojo Nienstedten		177691558958677	Facebook	17	1	236983	46000	3283	400
Nikkei Asian Review		204862942932993	Facebook	21	1	236979	45000	1547	338
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	25	1	236975	65000	2875	100
Κατερίνα Μάρκου		274005112687174	Facebook	28	1	236972	56000	2772	0
Més Per Menorca	Més per Menorca	787267558020320	Facebook	34	1	236966	49000	3366	0
wachsverpackt		811583129176833	Facebook	45	1	236955	44000	4855	100
Aveda		1355743951182487	Facebook	7	1	235993	116000	1493	200
Dídac Nadal Abad	Partit Demòcrata Europeu Català	876740939186071	Facebook	22	1	235978	71000	2178	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	26	1	235974	97000	3374	200
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	28	1	235972	64000	4372	400
Beatrice Brignone		454468194886964	Facebook	8	1	234992	56000	1192	100
Ábel Ravasz	Ábel Ravasz	978554185546219	Facebook	8	1	234992	56000	792	0
West Lothian Courier Partners	Gordon Lindhurst MP	1176297045744954	Facebook	8	1	234992	56000	916	0
Jesuit Refugee Service Europe - JRS	JRS Europe	1568112950115984	Facebook	9	1	234991	53000	2091	300
HK/Privat	HK/Privat	56810821434	Facebook	10	1	234990	50000	2020	522
Andrew George	Andrew George	112564222260460	Facebook	12	1	234988	106000	1837	115
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	12	1	233988	52000	1588	100
David Davis		110086563163154	Facebook	48	1	233952	47000	4229	0
Svensk Ungdom - RKP-nuoret		172659206933	Facebook	16	1	232984	64000	1584	0
Darlington Conservative Party	Darlington Conservative Party 	528125197395187	Facebook	46	1	232954	50000	5732	115
PSOE de Castilla-La Mancha	PSOE de Castilla-La Mancha	310081965717560	Facebook	10	1	231990	79000	1390	100
Martin McCluskey for Inverclyde	Martin McCluskey. Promoted by Martin McCluskey on behalf of Martin McCluskey	1631288723808655	Facebook	10	1	231990	79000	2071	231
Conseil Régional pour l'écologie		279723639568153	Facebook	10	1	231990	52000	2990	500
Peter Agius	Peter Agius	263881160919130	Facebook	11	1	231989	49000	1089	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	16	1	231984	61000	1984	100
Stanisław Żmijan	MarkNeting Sp. z o.o.	436755540466865	Facebook	20	1	231980	60000	553	23
SerpsReviews		198617470161635	Facebook	6	1	230994	112000	6357	1157
K MAG	K MAG	317722036029	Facebook	7	1	229993	55000	533	93
Blackpool Labour	Blackpool Labour	1080519848626290	Facebook	7	1	229993	55000	2653	462
Worth Wearing		706582252766912	Facebook	7	1	229993	82000	1093	100
Castrol Carama		920537168014100	Facebook	7	1	229993	55000	693	0
Kommunal	Kommunal	179931025357058	Facebook	8	1	229992	52000	2221	555
Niklas Nienaß		2280286458870451	Facebook	8	1	229992	52000	792	0
Fratelli d'Italia Camera		180275292801010	Facebook	8	1	229992	52000	792	0
Sinistra Civica per Zingaretti		160144464607205	Facebook	8	1	229992	52000	792	0
Interessenvertretung ungeborener Menschen e.V.		783026275091881	Facebook	13	1	229987	64000	1287	0
Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	18	1	229982	76000	1782	0
Mia Tang	Mia Tang	358828094665364	Facebook	28	1	228972	49000	2634	615
Kampania Przeciw Homofobii		229797220398331	Facebook	11	1	227989	75000	1516	267
Social Democratic and Labour Party (SDLP)	Social Democratic and Labour Party (SDLP)	111956985487415	Facebook	20	1	227980	48000	2727	115
Andrea Massari	Comitato Andrea Massari sindaco	1430893473831083	Facebook	24	1	227976	63000	2343	0
Green Network Luce&Gas		378877132928140	Facebook	9	1	226991	78000	1691	200
Beth Miller	CorbyEN Labour Party	816779408496482	Facebook	10	1	226990	48000	2534	347
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	14	1	226986	47000	1786	100
Peter Taylor - Mayor of Watford	Elected Mayor of Watford 	1840967549564053	Facebook	25	1	226975	84000	2864	0
Stem op een Vrouw		1329572193784367	Facebook	6	1	225994	111000	1394	200
Unison East Midlands	UNISON Campaign Fund	1596892363866504	Facebook	7	1	225993	81000	1727	231
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	7	1	225993	81000	616	0
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	9	1	225991	48000	574	133
Leqto		480992395581775	Facebook	9	1	225991	48000	891	0
Αφροδίτη Μπλέτα-Afroditi Bleta	Afroditi Bleta	565688613941809	Facebook	13	1	225987	63000	1287	0
